userId	geneSymbol	geneName	entrezgene	gLink
ENSMUSG00000032902	Slc16a1	solute carrier family 16 (monocarboxylic acid transporters), member 1	20501	https://www.ncbi.nlm.nih.gov/gene/?term=20501
ENSMUSG00000033039	Micall1	microtubule associated monooxygenase, calponin and LIM domain containing -like 1	27008	https://www.ncbi.nlm.nih.gov/gene/?term=27008
ENSMUSG00000033253	Szt2	seizure threshold 2	230676	https://www.ncbi.nlm.nih.gov/gene/?term=230676
ENSMUSG00000033295	Ptprf	protein tyrosine phosphatase, receptor type, F	19268	https://www.ncbi.nlm.nih.gov/gene/?term=19268
ENSMUSG00000033335	Dnm2	dynamin 2	13430	https://www.ncbi.nlm.nih.gov/gene/?term=13430
ENSMUSG00000033361	Prrg3	proline rich Gla (G-carboxyglutamic acid) 3 (transmembrane)	208748	https://www.ncbi.nlm.nih.gov/gene/?term=208748
ENSMUSG00000033420	Antxr1	anthrax toxin receptor 1	69538	https://www.ncbi.nlm.nih.gov/gene/?term=69538
ENSMUSG00000033763	Mtss1l	metastasis suppressor 1-like	244654	https://www.ncbi.nlm.nih.gov/gene/?term=244654
ENSMUSG00000035441	Myo1d	myosin ID	338367	https://www.ncbi.nlm.nih.gov/gene/?term=338367
ENSMUSG00000035469	Rcbtb1	regulator of chromosome condensation (RCC1) and BTB (POZ) domain containing protein 1	71330	https://www.ncbi.nlm.nih.gov/gene/?term=71330
ENSMUSG00000036473	Ntn3	netrin 3	18209	https://www.ncbi.nlm.nih.gov/gene/?term=18209
ENSMUSG00000036473	Tbc1d24	TBC1 domain family, member 24	224617	https://www.ncbi.nlm.nih.gov/gene/?term=224617
ENSMUSG00000036814	Slc6a20a	solute carrier family 6 (neurotransmitter transporter), member 20A	102680	https://www.ncbi.nlm.nih.gov/gene/?term=102680
ENSMUSG00000036985	Zdhhc9	zinc finger, DHHC domain containing 9	208884	https://www.ncbi.nlm.nih.gov/gene/?term=208884
ENSMUSG00000037331	Larp1	La ribonucleoprotein domain family, member 1	73158	https://www.ncbi.nlm.nih.gov/gene/?term=73158
ENSMUSG00000037791	Phf12	PHD finger protein 12	268448	https://www.ncbi.nlm.nih.gov/gene/?term=268448
ENSMUSG00000038368	Focad	focadhesin	230393	https://www.ncbi.nlm.nih.gov/gene/?term=230393
ENSMUSG00000038384	Setd1b	SET domain containing 1B	208043	https://www.ncbi.nlm.nih.gov/gene/?term=208043
ENSMUSG00000038402	Foxf2	forkhead box F2	14238	https://www.ncbi.nlm.nih.gov/gene/?term=14238
ENSMUSG00000038855	Itpkb	inositol 1,4,5-trisphosphate 3-kinase B	320404	https://www.ncbi.nlm.nih.gov/gene/?term=320404
ENSMUSG00000039262	Prrc2b	proline-rich coiled-coil 2B	227723	https://www.ncbi.nlm.nih.gov/gene/?term=227723
ENSMUSG00000039354	Smarcal1	SWI/SNF related matrix associated, actin dependent regulator of chromatin, subfamily a-like 1	54380	https://www.ncbi.nlm.nih.gov/gene/?term=54380
ENSMUSG00000039512	Uhrf1bp1	UHRF1 (ICBP90) binding protein 1	224648	https://www.ncbi.nlm.nih.gov/gene/?term=224648
ENSMUSG00000039577	Nphp4	nephronophthisis 4 (juvenile) homolog (human)	260305	https://www.ncbi.nlm.nih.gov/gene/?term=260305
ENSMUSG00000040213	Kyat3	kynurenine aminotransferase 3	229905	https://www.ncbi.nlm.nih.gov/gene/?term=229905
ENSMUSG00000040852	Plekhh2	pleckstrin homology domain containing, family H (with MyTH4 domain) member 2	213556	https://www.ncbi.nlm.nih.gov/gene/?term=213556
ENSMUSG00000040896	Kcnd3	potassium voltage-gated channel, Shal-related family, member 3	56543	https://www.ncbi.nlm.nih.gov/gene/?term=56543
ENSMUSG00000041119	Pde9a	phosphodiesterase 9A	18585	https://www.ncbi.nlm.nih.gov/gene/?term=18585
ENSMUSG00000041161	Otud3	OTU domain containing 3	73162	https://www.ncbi.nlm.nih.gov/gene/?term=73162
ENSMUSG00000041341	Atg2b	autophagy related 2B	76559	https://www.ncbi.nlm.nih.gov/gene/?term=76559
ENSMUSG00000041598	Cdc42ep4	CDC42 effector protein (Rho GTPase binding) 4	56699	https://www.ncbi.nlm.nih.gov/gene/?term=56699
ENSMUSG00000041642	Kif21b	kinesin family member 21B	16565	https://www.ncbi.nlm.nih.gov/gene/?term=16565
ENSMUSG00000041710	Trpc5	transient receptor potential cation channel, subfamily C, member 5	22067	https://www.ncbi.nlm.nih.gov/gene/?term=22067
ENSMUSG00000042249	Grk3	G protein-coupled receptor kinase 3	320129	https://www.ncbi.nlm.nih.gov/gene/?term=320129
ENSMUSG00000042286	Stab1	stabilin 1	192187	https://www.ncbi.nlm.nih.gov/gene/?term=192187
ENSMUSG00000042816	Gpr151	G protein-coupled receptor 151	240239	https://www.ncbi.nlm.nih.gov/gene/?term=240239
ENSMUSG00000043496	Tril	TLR4 interactor with leucine-rich repeats	66873	https://www.ncbi.nlm.nih.gov/gene/?term=66873
ENSMUSG00000044037	Als2cl	ALS2 C-terminal like	235633	https://www.ncbi.nlm.nih.gov/gene/?term=235633
ENSMUSG00000044340	Phlpp1	PH domain and leucine rich repeat protein phosphatase 1	98432	https://www.ncbi.nlm.nih.gov/gene/?term=98432
ENSMUSG00000044469	Tnfaip8l1	tumor necrosis factor, alpha-induced protein 8-like 1	66443	https://www.ncbi.nlm.nih.gov/gene/?term=66443
ENSMUSG00000044576	Garem2	GRB2 associated regulator of MAPK1 subtype 2	242915	https://www.ncbi.nlm.nih.gov/gene/?term=242915
ENSMUSG00000046470	Sox18	SRY (sex determining region Y)-box 18	20672	https://www.ncbi.nlm.nih.gov/gene/?term=20672
ENSMUSG00000047793	Sned1	sushi, nidogen and EGF-like domains 1	208777	https://www.ncbi.nlm.nih.gov/gene/?term=208777
ENSMUSG00000047797	Gjb1	gap junction protein, beta 1	14618	https://www.ncbi.nlm.nih.gov/gene/?term=14618
ENSMUSG00000049323	Smcr8	Smith-Magenis syndrome chromosome region, candidate 8 homolog (human)	237782	https://www.ncbi.nlm.nih.gov/gene/?term=237782
ENSMUSG00000049555	Tmie	transmembrane inner ear	20776	https://www.ncbi.nlm.nih.gov/gene/?term=20776
ENSMUSG00000050732	Vamp8	vesicle-associated membrane protein 8	22320	https://www.ncbi.nlm.nih.gov/gene/?term=22320
ENSMUSG00000051041	Olfml1	olfactomedin-like 1	244198	https://www.ncbi.nlm.nih.gov/gene/?term=244198
ENSMUSG00000052160	Pld4	phospholipase D family, member 4	104759	https://www.ncbi.nlm.nih.gov/gene/?term=104759
ENSMUSG00000052713	Zfp608	zinc finger protein 608	269023	https://www.ncbi.nlm.nih.gov/gene/?term=269023
ENSMUSG00000052957	Gas1	growth arrest specific 1	14451	https://www.ncbi.nlm.nih.gov/gene/?term=14451
ENSMUSG00000053333	Dis3l2	DIS3 like 3'-5' exoribonuclease 2	208718	https://www.ncbi.nlm.nih.gov/gene/?term=208718
ENSMUSG00000055945	Prr18	proline rich 18	320111	https://www.ncbi.nlm.nih.gov/gene/?term=320111
ENSMUSG00000056917	Sipa1	signal-induced proliferation associated gene 1	20469	https://www.ncbi.nlm.nih.gov/gene/?term=20469
ENSMUSG00000056999	Ide	insulin degrading enzyme	15925	https://www.ncbi.nlm.nih.gov/gene/?term=15925
ENSMUSG00000057672	Pkn1	protein kinase N1	320795	https://www.ncbi.nlm.nih.gov/gene/?term=320795
ENSMUSG00000059939	9430015G10Rik	RIKEN cDNA 9430015G10 gene	230996	https://www.ncbi.nlm.nih.gov/gene/?term=230996
ENSMUSG00000060519	Tor3a	torsin family 3, member A	30935	https://www.ncbi.nlm.nih.gov/gene/?term=30935
ENSMUSG00000060671	Atp8b2	ATPase, class I, type 8B, member 2	54667	https://www.ncbi.nlm.nih.gov/gene/?term=54667
ENSMUSG00000061119	Prcp	prolylcarboxypeptidase (angiotensinase C)	72461	https://www.ncbi.nlm.nih.gov/gene/?term=72461
ENSMUSG00000061393	Acvr2b	activin receptor IIB	11481	https://www.ncbi.nlm.nih.gov/gene/?term=11481
ENSMUSG00000061517	Sox21	SRY (sex determining region Y)-box 21	223227	https://www.ncbi.nlm.nih.gov/gene/?term=223227
ENSMUSG00000066440	Zfyve26	zinc finger, FYVE domain containing 26	211978	https://www.ncbi.nlm.nih.gov/gene/?term=211978
ENSMUSG00000071669	Snx29	sorting nexin 29	74478	https://www.ncbi.nlm.nih.gov/gene/?term=74478
ENSMUSG00000072647	Adam1a	a disintegrin and metallopeptidase domain 1a	280668	https://www.ncbi.nlm.nih.gov/gene/?term=280668
ENSMUSG00000074607	Tox2	TOX high mobility group box family member 2	269389	https://www.ncbi.nlm.nih.gov/gene/?term=269389
ENSMUSG00000078908	Mon1b	MON1 homolog B, secretory traffciking associated	270096	https://www.ncbi.nlm.nih.gov/gene/?term=270096
ENSMUSG00000079681	Zglp1	zinc finger, GATA-like protein 1	100009600	https://www.ncbi.nlm.nih.gov/gene/?term=100009600
ENSMUSG00000089736	Tgfbr3l	transforming growth factor, beta receptor III-like	100044509	https://www.ncbi.nlm.nih.gov/gene/?term=100044509
ENSMUSG00000103677	Pcdhga4	protocadherin gamma subfamily A, 4	93712	https://www.ncbi.nlm.nih.gov/gene/?term=93712
ENSMUSG00000001440	Kpnb1	karyopherin (importin) beta 1	16211	https://www.ncbi.nlm.nih.gov/gene/?term=16211
ENSMUSG00000001761	Smo	smoothened, frizzled class receptor	319757	https://www.ncbi.nlm.nih.gov/gene/?term=319757
ENSMUSG00000001942	Siae	sialic acid acetylesterase	22619	https://www.ncbi.nlm.nih.gov/gene/?term=22619
ENSMUSG00000002017	Fam98a	family with sequence similarity 98, member A	72722	https://www.ncbi.nlm.nih.gov/gene/?term=72722
ENSMUSG00000002396	Ocel1	occludin/ELL domain containing 1	77090	https://www.ncbi.nlm.nih.gov/gene/?term=77090
ENSMUSG00000002475	Abhd3	abhydrolase domain containing 3	106861	https://www.ncbi.nlm.nih.gov/gene/?term=106861
ENSMUSG00000002897	Il17ra	interleukin 17 receptor A	16172	https://www.ncbi.nlm.nih.gov/gene/?term=16172
ENSMUSG00000004040	Stat3	signal transducer and activator of transcription 3	20848	https://www.ncbi.nlm.nih.gov/gene/?term=20848
ENSMUSG00000007872	Id3	inhibitor of DNA binding 3	15903	https://www.ncbi.nlm.nih.gov/gene/?term=15903
ENSMUSG00000013707	Tnfaip8l2	tumor necrosis factor, alpha-induced protein 8-like 2	69769	https://www.ncbi.nlm.nih.gov/gene/?term=69769
ENSMUSG00000015002	Efr3a	EFR3 homolog A	76740	https://www.ncbi.nlm.nih.gov/gene/?term=76740
ENSMUSG00000016487	Ppfibp1	PTPRF interacting protein, binding protein 1 (liprin beta 1)	67533	https://www.ncbi.nlm.nih.gov/gene/?term=67533
ENSMUSG00000016526	Dyrk3	dual-specificity tyrosine-(Y)-phosphorylation regulated kinase 3	226419	https://www.ncbi.nlm.nih.gov/gene/?term=226419
ENSMUSG00000017713	Tha1	threonine aldolase 1	71776	https://www.ncbi.nlm.nih.gov/gene/?term=71776
ENSMUSG00000017801	Mlx	MAX-like protein X	21428	https://www.ncbi.nlm.nih.gov/gene/?term=21428
ENSMUSG00000018822	Sfrp5	secreted frizzled-related sequence protein 5	54612	https://www.ncbi.nlm.nih.gov/gene/?term=54612
ENSMUSG00000018931	Natd1	N-acetyltransferase domain containing 1	24083	https://www.ncbi.nlm.nih.gov/gene/?term=24083
ENSMUSG00000019066	Rab3d	RAB3D, member RAS oncogene family	19340	https://www.ncbi.nlm.nih.gov/gene/?term=19340
ENSMUSG00000019437	Tlcd1	TLC domain containing 1	68385	https://www.ncbi.nlm.nih.gov/gene/?term=68385
ENSMUSG00000019539	Rcn3	reticulocalbin 3, EF-hand calcium binding domain	52377	https://www.ncbi.nlm.nih.gov/gene/?term=52377
ENSMUSG00000020422	Tns3	tensin 3	319939	https://www.ncbi.nlm.nih.gov/gene/?term=319939
ENSMUSG00000020773	Trim47	tripartite motif-containing 47	217333	https://www.ncbi.nlm.nih.gov/gene/?term=217333
ENSMUSG00000020864	Ankrd40	ankyrin repeat domain 40	71452	https://www.ncbi.nlm.nih.gov/gene/?term=71452
ENSMUSG00000021185	Dglucy	D-glutamate cyclase	217830	https://www.ncbi.nlm.nih.gov/gene/?term=217830
ENSMUSG00000021190	Lgmn	legumain	19141	https://www.ncbi.nlm.nih.gov/gene/?term=19141
ENSMUSG00000021256	Vash1	vasohibin 1	238328	https://www.ncbi.nlm.nih.gov/gene/?term=238328
ENSMUSG00000021708	Rasgrf2	RAS protein-specific guanine nucleotide-releasing factor 2	19418	https://www.ncbi.nlm.nih.gov/gene/?term=19418
ENSMUSG00000021904	Sema3g	sema domain, immunoglobulin domain (Ig), short basic domain, secreted, (semaphorin) 3G	218877	https://www.ncbi.nlm.nih.gov/gene/?term=218877
ENSMUSG00000022471	Xrcc6	X-ray repair complementing defective repair in Chinese hamster cells 6	14375	https://www.ncbi.nlm.nih.gov/gene/?term=14375
ENSMUSG00000022678	Nde1	nudE neurodevelopment protein 1	67203	https://www.ncbi.nlm.nih.gov/gene/?term=67203
ENSMUSG00000022844	Pdia5	protein disulfide isomerase associated 5	72599	https://www.ncbi.nlm.nih.gov/gene/?term=72599
ENSMUSG00000022962	Gart	phosphoribosylglycinamide formyltransferase	14450	https://www.ncbi.nlm.nih.gov/gene/?term=14450
ENSMUSG00000023009	Nckap5l	NCK-associated protein 5-like	380969	https://www.ncbi.nlm.nih.gov/gene/?term=380969
ENSMUSG00000023048	Prr13	proline rich 13	66151	https://www.ncbi.nlm.nih.gov/gene/?term=66151
ENSMUSG00000023169	Slc38a1	solute carrier family 38, member 1	105727	https://www.ncbi.nlm.nih.gov/gene/?term=105727
ENSMUSG00000023965	Fbxl17	F-box and leucine-rich repeat protein 17	50758	https://www.ncbi.nlm.nih.gov/gene/?term=50758
ENSMUSG00000024037	Wdr4	WD repeat domain 4	57773	https://www.ncbi.nlm.nih.gov/gene/?term=57773
ENSMUSG00000024063	Lbh	limb-bud and heart	77889	https://www.ncbi.nlm.nih.gov/gene/?term=77889
ENSMUSG00000024197	Plin3	perilipin 3	66905	https://www.ncbi.nlm.nih.gov/gene/?term=66905
ENSMUSG00000024292	Cyp4f14	cytochrome P450, family 4, subfamily f, polypeptide 14	64385	https://www.ncbi.nlm.nih.gov/gene/?term=64385
ENSMUSG00000024347	Psd2	pleckstrin and Sec7 domain containing 2	74002	https://www.ncbi.nlm.nih.gov/gene/?term=74002
ENSMUSG00000024533	Spire1	spire type actin nucleation factor 1	68166	https://www.ncbi.nlm.nih.gov/gene/?term=68166
ENSMUSG00000024687	Osbp	oxysterol binding protein	76303	https://www.ncbi.nlm.nih.gov/gene/?term=76303
ENSMUSG00000024800	Rpp30	ribonuclease P/MRP 30 subunit	54364	https://www.ncbi.nlm.nih.gov/gene/?term=54364
ENSMUSG00000024867	Pip5k1b	phosphatidylinositol-4-phosphate 5-kinase, type 1 beta	18719	https://www.ncbi.nlm.nih.gov/gene/?term=18719
ENSMUSG00000024968	Rcor2	REST corepressor 2	104383	https://www.ncbi.nlm.nih.gov/gene/?term=104383
ENSMUSG00000025047	Pdcd11	programmed cell death 11	18572	https://www.ncbi.nlm.nih.gov/gene/?term=18572
ENSMUSG00000025266	Gnl3l	guanine nucleotide binding protein-like 3 (nucleolar)-like	237107	https://www.ncbi.nlm.nih.gov/gene/?term=237107
ENSMUSG00000025270	Alas2	aminolevulinic acid synthase 2, erythroid	11656	https://www.ncbi.nlm.nih.gov/gene/?term=11656
ENSMUSG00000025289	Prdx4	peroxiredoxin 4	53381	https://www.ncbi.nlm.nih.gov/gene/?term=53381
ENSMUSG00000025512	Chid1	chitinase domain containing 1	68038	https://www.ncbi.nlm.nih.gov/gene/?term=68038
ENSMUSG00000025702	March8	membrane-associated ring finger (C3HC4) 8	71779	https://www.ncbi.nlm.nih.gov/gene/?term=71779
ENSMUSG00000026027	Stradb	STE20-related kinase adaptor beta	227154	https://www.ncbi.nlm.nih.gov/gene/?term=227154
ENSMUSG00000026317	Cln8	ceroid-lipofuscinosis, neuronal 8	26889	https://www.ncbi.nlm.nih.gov/gene/?term=26889
ENSMUSG00000026558	Uck2	uridine-cytidine kinase 2	80914	https://www.ncbi.nlm.nih.gov/gene/?term=80914
ENSMUSG00000026566	Mpzl1	myelin protein zero-like 1	68481	https://www.ncbi.nlm.nih.gov/gene/?term=68481
ENSMUSG00000026618	Iars2	isoleucine-tRNA synthetase 2, mitochondrial	381314	https://www.ncbi.nlm.nih.gov/gene/?term=381314
ENSMUSG00000026879	Gsn	gelsolin	227753	https://www.ncbi.nlm.nih.gov/gene/?term=227753
ENSMUSG00000026932	Nacc2	nucleus accumbens associated 2, BEN and BTB (POZ) domain containing	67991	https://www.ncbi.nlm.nih.gov/gene/?term=67991
ENSMUSG00000027195	Hsd17b12	hydroxysteroid (17-beta) dehydrogenase 12	56348	https://www.ncbi.nlm.nih.gov/gene/?term=56348
ENSMUSG00000027285	Haus2	HAUS augmin-like complex, subunit 2	66296	https://www.ncbi.nlm.nih.gov/gene/?term=66296
ENSMUSG00000027395	Polr1b	polymerase (RNA) I polypeptide B	20017	https://www.ncbi.nlm.nih.gov/gene/?term=20017
ENSMUSG00000027429	Sec23b	SEC23 homolog B, COPII coat complex component	27054	https://www.ncbi.nlm.nih.gov/gene/?term=27054
ENSMUSG00000027605	Acss2	acyl-CoA synthetase short-chain family member 2	60525	https://www.ncbi.nlm.nih.gov/gene/?term=60525
ENSMUSG00000027637	Rab5if	RAB5 interacting factor	67388	https://www.ncbi.nlm.nih.gov/gene/?term=67388
ENSMUSG00000027784	Ppm1l	protein phosphatase 1 (formerly 2C)-like	242083	https://www.ncbi.nlm.nih.gov/gene/?term=242083
ENSMUSG00000027956	Tmem144	transmembrane protein 144	70652	https://www.ncbi.nlm.nih.gov/gene/?term=70652
ENSMUSG00000028100	Nudt17	nudix (nucleoside diphosphate linked moiety X)-type motif 17	78373	https://www.ncbi.nlm.nih.gov/gene/?term=78373
ENSMUSG00000028456	Unc13b	unc-13 homolog B	22249	https://www.ncbi.nlm.nih.gov/gene/?term=22249
ENSMUSG00000028607	Cpt2	carnitine palmitoyltransferase 2	12896	https://www.ncbi.nlm.nih.gov/gene/?term=12896
ENSMUSG00000028633	Ctps	cytidine 5'-triphosphate synthase	51797	https://www.ncbi.nlm.nih.gov/gene/?term=51797
ENSMUSG00000028776	Tinagl1	tubulointerstitial nephritis antigen-like 1	94242	https://www.ncbi.nlm.nih.gov/gene/?term=94242
ENSMUSG00000028894	Inpp5b	inositol polyphosphate-5-phosphatase B	16330	https://www.ncbi.nlm.nih.gov/gene/?term=16330
ENSMUSG00000029426	Scarb2	scavenger receptor class B, member 2	12492	https://www.ncbi.nlm.nih.gov/gene/?term=12492
ENSMUSG00000029461	Fam168a	family with sequence similarity 168, member A	319604	https://www.ncbi.nlm.nih.gov/gene/?term=319604
ENSMUSG00000029545	Acads	acyl-Coenzyme A dehydrogenase, short chain	11409	https://www.ncbi.nlm.nih.gov/gene/?term=11409
ENSMUSG00000029781	Fkbp9	FK506 binding protein 9	27055	https://www.ncbi.nlm.nih.gov/gene/?term=27055
ENSMUSG00000030095	Tmem43	transmembrane protein 43	74122	https://www.ncbi.nlm.nih.gov/gene/?term=74122
ENSMUSG00000030314	Atg7	autophagy related 7	74244	https://www.ncbi.nlm.nih.gov/gene/?term=74244
ENSMUSG00000030315	Vgll4	vestigial like family member 4	232334	https://www.ncbi.nlm.nih.gov/gene/?term=232334
ENSMUSG00000030530	Furin	furin (paired basic amino acid cleaving enzyme)	18550	https://www.ncbi.nlm.nih.gov/gene/?term=18550
ENSMUSG00000030554	Synm	synemin, intermediate filament protein	233335	https://www.ncbi.nlm.nih.gov/gene/?term=233335
ENSMUSG00000030782	Tgfb1i1	transforming growth factor beta 1 induced transcript 1	21804	https://www.ncbi.nlm.nih.gov/gene/?term=21804
ENSMUSG00000030867	Plk1	polo like kinase 1	18817	https://www.ncbi.nlm.nih.gov/gene/?term=18817
ENSMUSG00000031168	Ebp	phenylalkylamine Ca2+ antagonist (emopamil) binding protein	13595	https://www.ncbi.nlm.nih.gov/gene/?term=13595
ENSMUSG00000031376	Atp2b3	ATPase, Ca++ transporting, plasma membrane 3	320707	https://www.ncbi.nlm.nih.gov/gene/?term=320707
ENSMUSG00000031482	Slc25a15	solute carrier family 25 (mitochondrial carrier ornithine transporter), member 15	18408	https://www.ncbi.nlm.nih.gov/gene/?term=18408
ENSMUSG00000031642	Sh3rf1	SH3 domain containing ring finger 1	59009	https://www.ncbi.nlm.nih.gov/gene/?term=59009
ENSMUSG00000031772	Cntnap4	contactin associated protein-like 4	170571	https://www.ncbi.nlm.nih.gov/gene/?term=170571
ENSMUSG00000031887	Tradd	TNFRSF1A-associated via death domain	71609	https://www.ncbi.nlm.nih.gov/gene/?term=71609
ENSMUSG00000032422	Snx14	sorting nexin 14	244962	https://www.ncbi.nlm.nih.gov/gene/?term=244962
ENSMUSG00000032515	Csrnp1	cysteine-serine-rich nuclear protein 1	215418	https://www.ncbi.nlm.nih.gov/gene/?term=215418
ENSMUSG00000032641	Gpr19	G protein-coupled receptor 19	14760	https://www.ncbi.nlm.nih.gov/gene/?term=14760
ENSMUSG00000032737	Inppl1	inositol polyphosphate phosphatase-like 1	16332	https://www.ncbi.nlm.nih.gov/gene/?term=16332
ENSMUSG00000032942	Ucp3	uncoupling protein 3 (mitochondrial, proton carrier)	22229	https://www.ncbi.nlm.nih.gov/gene/?term=22229
ENSMUSG00000033458	Fan1	FANCD2/FANCI-associated nuclease 1	330554	https://www.ncbi.nlm.nih.gov/gene/?term=330554
ENSMUSG00000033653	Vps8	VPS8 CORVET complex subunit	209018	https://www.ncbi.nlm.nih.gov/gene/?term=209018
ENSMUSG00000033717	Adra2a	adrenergic receptor, alpha 2a	11551	https://www.ncbi.nlm.nih.gov/gene/?term=11551
ENSMUSG00000034055	Phka1	phosphorylase kinase alpha 1	18679	https://www.ncbi.nlm.nih.gov/gene/?term=18679
ENSMUSG00000034098	Fstl5	follistatin-like 5	213262	https://www.ncbi.nlm.nih.gov/gene/?term=213262
ENSMUSG00000034290	Nek9	NIMA (never in mitosis gene a)-related expressed kinase 9	217718	https://www.ncbi.nlm.nih.gov/gene/?term=217718
ENSMUSG00000034575	Tent4a	terminal nucleotidyltransferase 4A	210106	https://www.ncbi.nlm.nih.gov/gene/?term=210106
ENSMUSG00000035168	Tanc1	tetratricopeptide repeat, ankyrin repeat and coiled-coil containing 1	66860	https://www.ncbi.nlm.nih.gov/gene/?term=66860
ENSMUSG00000035277	Arx	aristaless related homeobox	11878	https://www.ncbi.nlm.nih.gov/gene/?term=11878
ENSMUSG00000035681	Kcnc2	potassium voltage gated channel, Shaw-related subfamily, member 2	268345	https://www.ncbi.nlm.nih.gov/gene/?term=268345
ENSMUSG00000035722	Abca7	ATP-binding cassette, sub-family A (ABC1), member 7	27403	https://www.ncbi.nlm.nih.gov/gene/?term=27403
ENSMUSG00000035805	Mlc1	megalencephalic leukoencephalopathy with subcortical cysts 1 homolog (human)	170790	https://www.ncbi.nlm.nih.gov/gene/?term=170790
ENSMUSG00000036106	Prr5	proline rich 5 (renal)	109270	https://www.ncbi.nlm.nih.gov/gene/?term=109270
ENSMUSG00000036158	Prickle1	prickle planar cell polarity protein 1	106042	https://www.ncbi.nlm.nih.gov/gene/?term=106042
ENSMUSG00000036450	Hif1an	hypoxia-inducible factor 1, alpha subunit inhibitor	319594	https://www.ncbi.nlm.nih.gov/gene/?term=319594
ENSMUSG00000037071	Scd1	stearoyl-Coenzyme A desaturase 1	20249	https://www.ncbi.nlm.nih.gov/gene/?term=20249
ENSMUSG00000037214	Thap1	THAP domain containing, apoptosis associated protein 1	73754	https://www.ncbi.nlm.nih.gov/gene/?term=73754
ENSMUSG00000037251	Pomk	protein-O-mannose kinase	74653	https://www.ncbi.nlm.nih.gov/gene/?term=74653
ENSMUSG00000037461	Ints7	integrator complex subunit 7	77065	https://www.ncbi.nlm.nih.gov/gene/?term=77065
ENSMUSG00000037940	Inpp4b	inositol polyphosphate-4-phosphatase, type II	234515	https://www.ncbi.nlm.nih.gov/gene/?term=234515
ENSMUSG00000038065	Mturn	maturin, neural progenitor differentiation regulator homolog (Xenopus)	68235	https://www.ncbi.nlm.nih.gov/gene/?term=68235
ENSMUSG00000038102	Trappc11	trafficking protein particle complex 11	320714	https://www.ncbi.nlm.nih.gov/gene/?term=320714
ENSMUSG00000038697	Taf5l	TATA-box binding protein associated factor 5 like	102162	https://www.ncbi.nlm.nih.gov/gene/?term=102162
ENSMUSG00000038775	Vill	villin-like	22351	https://www.ncbi.nlm.nih.gov/gene/?term=22351
ENSMUSG00000038930	Rccd1	RCC1 domain containing 1	269955	https://www.ncbi.nlm.nih.gov/gene/?term=269955
ENSMUSG00000039154	Shd	src homology 2 domain-containing transforming protein D	20420	https://www.ncbi.nlm.nih.gov/gene/?term=20420
ENSMUSG00000039230	Tbcd	tubulin-specific chaperone d	108903	https://www.ncbi.nlm.nih.gov/gene/?term=108903
ENSMUSG00000039263	Npepl1	aminopeptidase-like 1	228961	https://www.ncbi.nlm.nih.gov/gene/?term=228961
ENSMUSG00000040111	Gramd1b	GRAM domain containing 1B	235283	https://www.ncbi.nlm.nih.gov/gene/?term=235283
ENSMUSG00000040146	Rgl3	ral guanine nucleotide dissociation stimulator-like 3	71746	https://www.ncbi.nlm.nih.gov/gene/?term=71746
ENSMUSG00000043456	Zfp536	zinc finger protein 536	243937	https://www.ncbi.nlm.nih.gov/gene/?term=243937
ENSMUSG00000044617	Zbtb39	zinc finger and BTB domain containing 39	320080	https://www.ncbi.nlm.nih.gov/gene/?term=320080
ENSMUSG00000045576	St7l	suppression of tumorigenicity 7-like	229681	https://www.ncbi.nlm.nih.gov/gene/?term=229681
ENSMUSG00000046605	B3gntl1	UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase-like 1	210004	https://www.ncbi.nlm.nih.gov/gene/?term=210004
ENSMUSG00000046841	Ckap4	cytoskeleton-associated protein 4	216197	https://www.ncbi.nlm.nih.gov/gene/?term=216197
ENSMUSG00000047371	Zfp768	zinc finger protein 768	233890	https://www.ncbi.nlm.nih.gov/gene/?term=233890
ENSMUSG00000047777	Phf13	PHD finger protein 13	230936	https://www.ncbi.nlm.nih.gov/gene/?term=230936
ENSMUSG00000047988	4933428G20Rik	RIKEN cDNA 4933428G20 gene	100141474	https://www.ncbi.nlm.nih.gov/gene/?term=100141474
ENSMUSG00000049553	Polr1a	polymerase (RNA) I polypeptide A	20019	https://www.ncbi.nlm.nih.gov/gene/?term=20019
ENSMUSG00000050663	Trhde	TRH-degrading enzyme	237553	https://www.ncbi.nlm.nih.gov/gene/?term=237553
ENSMUSG00000051022	Hs3st1	heparan sulfate (glucosamine) 3-O-sulfotransferase 1	15476	https://www.ncbi.nlm.nih.gov/gene/?term=15476
ENSMUSG00000052031	Tagap1	T cell activation GTPase activating protein 1	380608	https://www.ncbi.nlm.nih.gov/gene/?term=380608
ENSMUSG00000052151	Plpp2	phospholipid phosphatase 2	50784	https://www.ncbi.nlm.nih.gov/gene/?term=50784
ENSMUSG00000052229	Gpr17	G protein-coupled receptor 17	574402	https://www.ncbi.nlm.nih.gov/gene/?term=574402
ENSMUSG00000053644	Aldh7a1	aldehyde dehydrogenase family 7, member A1	110695	https://www.ncbi.nlm.nih.gov/gene/?term=110695
ENSMUSG00000053647	Gper1	G protein-coupled estrogen receptor 1	76854	https://www.ncbi.nlm.nih.gov/gene/?term=76854
ENSMUSG00000053841	Txlna	taxilin alpha	109658	https://www.ncbi.nlm.nih.gov/gene/?term=109658
ENSMUSG00000055239	Kcmf1	potassium channel modulatory factor 1	74287	https://www.ncbi.nlm.nih.gov/gene/?term=74287
